TotInstall,Latitude,Longitude
1,41.765945,-87.609818
2,41.783288,-87.604557
2,41.780658,-87.776651
2,41.952869,-87.780728
2,41.783386,-87.602539
1,41.794305,-87.772272
2,41.993357,-87.800428
1,41.936317,-87.644863
2,41.782314,-87.637358
1,41.993226,-87.688706
1,41.781933,-87.683527
1,41.993524,-87.801295
1,41.993978,-87.660571
1,41.993822,-87.801217
5,41.993558,-87.712824
1,41.932742,-87.644303
1,41.874184,-87.624401
2,41.874184,-87.624401
2,41.857737,-87.642575
1,41.947944,-87.646049
2,41.905188,-87.643711
2,41.905188,-87.643711
2,41.87407,-87.625824
1,41.79405,-87.774078
1,41.867588,-87.629165
1,41.89304,-87.632733
4,41.892364,-87.707836
3,41.893089,-87.622893
2,41.994724,-87.655735
1,41.781478,-87.64304
3,41.780435,-87.71801
1,41.913021,-87.780689
2,41.913021,-87.780689
3,41.781468,-87.634902
4,41.781468,-87.634902
1,41.780995,-87.683628
1,41.780964,-87.683757
2,41.960426,-87.78211
1,41.994492,-87.802281
1,41.994788,-87.655375
2,41.993988,-87.724085
1,41.78203,-87.597681
1,41.87417,-87.624039
1,41.939908,-87.64531
1,41.994161,-87.784607
1,41.776708,-87.776897
3,41.994133,-87.813837
2,41.782286,-87.586624
1,41.780148,-87.703338
1,41.777625,-87.777167
1,41.780449,-87.683839
2,41.874029,-87.625824
2,41.874029,-87.625824
1,41.874029,-87.625824
1,41.780744,-87.635176
1,41.780744,-87.635176
1,41.780744,-87.635176
2,41.99518,-87.660252
1,41.779668,-87.707834
1,41.9948,-87.689967
1,41.994829,-87.684689
3,41.994829,-87.684689
1,41.893151,-87.6674
1,41.874121,-87.624399
2,41.874121,-87.624399
1,41.874121,-87.624399
2,41.994574,-87.785444
1,41.77334,-87.585069
1,41.781189,-87.623568
1,41.995452,-87.655755
2,41.781413,-87.596038
2,41.798052,-87.77881
2,41.77975,-87.777075
4,41.77975,-87.777075
1,41.78072,-87.574739
1,41.938223,-87.782448
1,41.765944,-87.609437
1,41.995589,-87.660631
1,41.893334,-87.631044
3,41.909264,-87.782265
2,41.893323,-87.632744
3,41.893157,-87.62688
3,41.893329,-87.634257
3,41.874501,-87.642935
1,41.99605,-87.682666
2,41.995867,-87.805223
1,41.995867,-87.805223
1,41.995656,-87.675925
1,41.996255,-87.80085
2,41.779382,-87.664319
1,41.779365,-87.644957
1,41.995442,-87.80678
1,41.7797,-87.644689
1,41.778865,-87.703029
10,41.78835,-87.577939
1,41.78614,-87.577599
1,41.77911,-87.579799
1,41.779196,-87.683589
1,41.995575,-87.785957
1,41.995286,-87.786036
1,41.77855,-87.703311
1,41.996653,-87.660672
1,41.779127,-87.664039
2,41.823604,-87.642434
1,41.995481,-87.786311
1,41.779078,-87.644586
1,41.995842,-87.796722
1,41.996179,-87.675818
3,41.790399,-87.780044
2,41.790399,-87.780044
4,41.790399,-87.780044
4,41.893504,-87.62257
1,41.77794,-87.703214
1,41.779924,-87.586616
1,41.779484,-87.596028
1,41.997049,-87.660685
3,41.996194,-87.712
1,41.952796,-87.785099
1,41.996276,-87.786763
2,41.792982,-87.780022
1,41.996308,-87.78676
1,41.996588,-87.705836
1,41.996588,-87.705836
1,41.996225,-87.786933
1,41.996225,-87.786933
1,41.997238,-87.660329
1,41.996392,-87.728764
1,41.779391,-87.605711
1,41.778514,-87.644929
1,41.99733,-87.660337
1,41.873995,-87.624395
3,41.997012,-87.676585
1,41.792745,-87.78085
2,41.837971,-87.642831
3,41.893584,-87.63275
1,41.890258,-87.644587
1,41.998107,-87.670629
3,41.998107,-87.670629
2,41.99736,-87.787955
2,41.777031,-87.703223
1,41.776575,-87.734971
1,41.778825,-87.579842
1,41.776891,-87.781473
1,41.909204,-87.785121
1,41.780581,-87.574562
1,41.777903,-87.644548
1,41.77857,-87.586229
2,41.99746,-87.763886
3,41.998364,-87.66566
2,41.777436,-87.644535
1,41.998297,-87.670317
3,41.9976,-87.765159
1,41.776985,-87.702916
1,41.873959,-87.624067
1,41.778741,-87.641585
1,41.778741,-87.641585
1,41.778637,-87.589729
1,41.775899,-87.761434
1,41.997185,-87.807251
3,41.997633,-87.763888
1,41.777002,-87.683762
1,41.777002,-87.683762
2,41.92799,-87.645151
1,41.998684,-87.670646
1,41.923739,-87.785835
1,41.776377,-87.722874
1,41.777546,-87.781832
1,41.999534,-87.660495
1,41.99958,-87.660497
1,41.776953,-87.66434
1,41.77774,-87.782633
2,41.93839,-87.787442
1,41.99826,-87.699481
1,41.938201,-87.787415
2,41.940171,-87.646021
2,41.999672,-87.660502
2,41.893859,-87.617553
1,41.893792,-87.624029
1,41.910832,-87.644802
1,41.99939,-87.670618
1,41.99939,-87.670618
2,41.998481,-87.69985
1,41.998262,-87.763663
3,41.998262,-87.763663
2,41.777043,-87.640974
1,41.777046,-87.644885
3,41.999605,-87.671288
3,41.930849,-87.787327
2,41.890762,-87.62621
1,41.886667,-87.62548
1,41.886639,-87.629883
2,41.728525,-87.608231
1,41.873824,-87.630838
4,41.873824,-87.630838
4,41.873824,-87.630838
1,41.779945,-87.641378
1,42.000507,-87.660743
2,41.774903,-87.72277
2,41.774903,-87.72277
5,41.77576,-87.654574
1,41.777793,-87.572103
1,41.872759,-87.616859
1,41.885509,-87.644505
1,41.883013,-87.644722
1,41.883013,-87.644722
2,41.775267,-87.669156
1,41.999484,-87.761823
4,41.999484,-87.761823
4,41.999484,-87.761823
18,42.000603,-87.660715
3,42.001132,-87.66056
2,41.775904,-87.609301
2,41.985459,-87.791743
3,41.985459,-87.791743
2,42.001358,-87.660624
1,42.001593,-87.660891
2,42.001731,-87.660942
5,41.999596,-87.815064
2,41.999596,-87.815064
1,41.837961,-87.643103
3,41.892134,-87.64524
3,41.894154,-87.631315
1,41.894197,-87.629883
1,41.894125,-87.632778
1,41.8727,-87.616857
1,42.000438,-87.814454
4,41.773933,-87.654525
3,41.773489,-87.689385
2,42.002691,-87.660949
1,42.002351,-87.672277
3,42.002387,-87.669099
3,42.002387,-87.669099
1,41.993871,-87.792536
3,41.993871,-87.792536
1,42.002218,-87.6801
2,41.772241,-87.722649
2,41.774045,-87.594322
1,42.001192,-87.817261
1,41.932892,-87.645917
4,42.003775,-87.668287
1,42.002785,-87.816386
2,42.002115,-87.81704
1,41.773259,-87.576664
1,42.002945,-87.816202
1,41.938315,-87.793848
1,41.997078,-87.796029
1,41.771244,-87.693016
1,41.773046,-87.566758
1,42.00472,-87.660986
1,42.004765,-87.661038
4,42.004765,-87.661038
2,41.772068,-87.621686
1,41.938302,-87.794798
1,41.894482,-87.62257
2,41.770353,-87.72264
2,42.004055,-87.817976
1,41.894507,-87.622933
2,41.894507,-87.622933
1,41.894507,-87.622933
1,42.00502,-87.66107
2,42.00441,-87.818454
1,42.00551,-87.670086
2,42.005657,-87.661079
1,42.005657,-87.661079
2,41.768797,-87.634934
3,41.76928,-87.728784
1,41.770868,-87.630154
1,42.005689,-87.660793
1,42.005526,-87.673334
2,41.938022,-87.7961
1,42.005951,-87.661197
3,41.770076,-87.637086
3,41.770076,-87.637086
1,41.920979,-87.796717
1,41.792007,-87.793269
1,41.921017,-87.797388
1,41.882017,-87.625434
3,41.883049,-87.630027
1,42.006821,-87.666253
1,41.768082,-87.691727
1,42.006869,-87.673273
1,41.792258,-87.794386
1,42.007099,-87.666291
1,41.769269,-87.585782
2,42.00746,-87.673417
1,41.945273,-87.799326
1,41.93098,-87.79944
2,41.768965,-87.583015
3,41.769049,-87.572867
2,42.007195,-87.778194
1,41.923412,-87.799993
2,41.923412,-87.799993
1,42.008648,-87.661736
1,42.008537,-87.673926
1,42.008782,-87.661782
1,41.894745,-87.631085
1,41.69154,-87.622753
1,41.881669,-87.62606
1,41.875881,-87.630012
3,41.882126,-87.630059
1,41.692866,-87.605912
1,41.735828,-87.606981
2,41.822839,-87.609525
3,41.866373,-87.607922
5,41.866373,-87.607922
12,41.866373,-87.607922
2,41.894485,-87.653709
1,41.894478,-87.653627
1,41.894943,-87.631301
1,41.894183,-87.677082
2,41.895147,-87.648936
2,41.895147,-87.648936
1,41.872643,-87.706033
3,41.838178,-87.643964
2,41.838178,-87.643964
1,42.009268,-87.666365
1,42.00605,-87.821299
4,42.008475,-87.704631
1,41.930947,-87.801176
1,42.009155,-87.673836
1,42.009134,-87.681793
2,41.784712,-87.796294
1,42.008731,-87.699954
1,41.767078,-87.621903
3,41.894944,-87.631079
1,41.89448,-87.652571
1,41.87239,-87.616845
1,41.873096,-87.624119
1,41.965408,-87.648718
3,42.009628,-87.669907
1,42.009693,-87.674305
3,41.766758,-87.632074
2,41.751103,-87.607432
6,42.009458,-87.704666
3,41.766863,-87.611467
1,41.894273,-87.676803
1,41.767093,-87.576504
3,41.765968,-87.653089
2,42.01055,-87.674479
2,42.01055,-87.674479
2,42.010582,-87.674484
1,41.766764,-87.566289
1,41.766746,-87.566289
2,41.766746,-87.566289
2,41.779918,-87.643097
2,41.826516,-87.609989
1,42.010875,-87.674532
1,41.864931,-87.645351
10,41.766461,-87.566282
20,41.895272,-87.616196
2,42.010235,-87.806845
5,42.010235,-87.806845
2,41.766206,-87.562789
1,41.945428,-87.803458
1,41.765955,-87.576223
1,41.765047,-87.624722
1,42.011776,-87.674316
1,41.872995,-87.624006
2,41.88044,-87.644978
1,41.766032,-87.564638
1,41.895199,-87.634335
1,41.765182,-87.617029
1,41.765316,-87.566315
1,41.765034,-87.617025
1,42.011649,-87.682653
1,41.980965,-87.805902
1,41.923759,-87.803905
3,41.764342,-87.649047
2,41.945435,-87.805148
1,41.764049,-87.663847
2,41.765088,-87.565918
1,41.923604,-87.804659
3,41.946982,-87.805384
1,41.923912,-87.804871
1,41.764953,-87.565797
2,41.923998,-87.805563
1,41.873253,-87.628972
2,41.869404,-87.625033
2,41.869404,-87.625033
1,41.881007,-87.63397
1,41.895371,-87.635837
2,42.012921,-87.663645
1,42.012921,-87.663645
1,42.00403,-87.821319
2,41.938072,-87.806835
2,41.982872,-87.807076
1,42.013007,-87.663378
4,42.011643,-87.806741
2,41.93811,-87.806902
3,42.011593,-87.807038
2,41.895419,-87.632493
2,41.706656,-87.605959
2,41.780506,-87.607519
1,41.762944,-87.623428
1,41.974694,-87.808069
2,41.977751,-87.808662
3,41.895767,-87.631056
1,41.895323,-87.677153
2,41.895323,-87.677153
1,41.895735,-87.635828
3,41.894166,-87.72622
1,42.014271,-87.690408
1,42.014151,-87.664049
1,41.760817,-87.663499
2,41.895782,-87.632858
1,41.77991,-87.643515
1,41.895791,-87.633985
1,41.952662,-87.648389
2,42.014554,-87.67876
1,41.761643,-87.583722
2,42.014794,-87.67252
2,41.780266,-87.606969
3,41.92896,-87.647842
1,42.004474,-87.810699
1,42.015467,-87.674991
1,42.015328,-87.668278
1,41.759735,-87.663736
2,42.01556,-87.67493
1,42.015577,-87.674933
1,42.015494,-87.668286
2,42.01537,-87.676338
1,41.884632,-87.646844
1,42.016067,-87.675557
4,41.791544,-87.606838
2,41.791544,-87.606838
3,41.791544,-87.606838
1,41.78234,-87.643672
1,41.937965,-87.64738
2,42.016119,-87.670433
2,42.016119,-87.670433
2,41.76206,-87.558862
2,42.011637,-87.811603
1,42.011637,-87.811603
1,41.759439,-87.654146
1,41.872685,-87.624111
1,41.94346,-87.648373
2,42.016905,-87.677754
1,42.016306,-87.684445
1,42.016398,-87.690376
3,41.8382,-87.645322
3,41.932859,-87.648011
2,41.759876,-87.590638
1,42.01695,-87.690325
1,41.707068,-87.641929
2,41.759584,-87.605597
2,41.896034,-87.625296
1,41.812381,-87.644633
1,41.812381,-87.644633
1,41.812381,-87.644633
2,42.016954,-87.67524
2,42.017172,-87.690364
1,41.759635,-87.577201
2,41.945276,-87.81363
1,41.895944,-87.633991
1,41.782001,-87.643801
1,41.881657,-87.646863
2,41.884379,-87.625098
1,41.887689,-87.625563
1,41.903009,-87.630837
1,41.706665,-87.60534
1,41.809652,-87.607338
20,41.872701,-87.647316
2,41.756287,-87.722304
1,41.756287,-87.722304
1,41.756287,-87.722304
3,41.756287,-87.722304
1,41.990213,-87.815769
1,41.757629,-87.68289
1,41.758028,-87.585672
1,41.872457,-87.623996
1,41.967216,-87.64959
3,42.018213,-87.67562
2,41.757222,-87.682876
1,41.757222,-87.682876
1,41.757134,-87.654081
2,41.938945,-87.648078
1,41.75775,-87.585618
3,41.944983,-87.815865
1,42.018646,-87.671486
2,42.01865,-87.67581
2,41.872881,-87.630448
1,42.018748,-87.675852
1,42.018701,-87.690304
1,41.871299,-87.686249
3,41.945541,-87.648588
3,41.894051,-87.760765
2,41.923541,-87.647981
2,41.765712,-87.622348
2,41.965623,-87.649396
2,42.019574,-87.673259
2,42.019574,-87.673259
2,41.755786,-87.654054
4,41.754211,-87.741376
1,41.756003,-87.64409
2,41.945081,-87.817124
3,41.756444,-87.579556
1,42.020441,-87.666602
2,42.020261,-87.673255
1,42.011557,-87.81787
2,42.020646,-87.66479
1,41.881961,-87.625072
3,41.89613,-87.647903
1,41.89585,-87.654891
2,41.945075,-87.820037
1,41.753637,-87.643918
2,41.754762,-87.557197
3,41.754442,-87.601745
2,41.754442,-87.601745
2,41.754442,-87.601745
1,41.752961,-87.683114
1,41.879671,-87.625151
4,41.883317,-87.625151
2,41.751777,-87.680561
4,41.752174,-87.655497
1,41.752632,-87.60017
3,41.752229,-87.617995
1,41.751233,-87.663643
3,41.880573,-87.63019
1,41.750279,-87.663492
1,41.7507,-87.627213
1,41.749035,-87.741231
1,41.751045,-87.614888
1,41.750395,-87.647464
1,41.750057,-87.682777
1,41.751683,-87.553014
1,41.750447,-87.644215
1,41.750048,-87.663516
3,41.896538,-87.631095
2,41.882197,-87.627445
1,41.87707,-87.627302
1,41.87707,-87.627302
2,41.881671,-87.626274
3,41.885879,-87.625029
3,41.880944,-87.625151
2,41.883028,-87.631044
2,41.883031,-87.629564
1,41.881156,-87.624652
2,41.890968,-87.630558
2,41.808738,-87.606387
2,41.808738,-87.606387
1,41.779574,-87.604524
1,41.722116,-87.604387
3,41.896797,-87.631388
1,41.896729,-87.635841
2,41.895652,-87.706618
1,41.895652,-87.706618
3,41.896691,-87.632797
2,41.896272,-87.655541
1,41.895032,-87.76677
3,41.896721,-87.634314
1,41.871313,-87.617413
1,41.871925,-87.633748
2,41.831911,-87.646392
2,41.829809,-87.646264
2,41.969335,-87.65061
3,41.86485,-87.646959
1,41.943699,-87.649806
1,41.936454,-87.649277
2,41.748301,-87.673213
3,41.896805,-87.631063
1,41.876282,-87.620539
1,41.871836,-87.624148
1,41.836374,-87.646369
2,41.831642,-87.646386
1,41.881728,-87.647443
4,41.746581,-87.731695
1,41.749519,-87.568831
1,41.748868,-87.605357
1,41.944068,-87.827302
1,41.944068,-87.827302
1,41.748755,-87.59158
2,41.748775,-87.591537
1,41.692223,-87.642708
1,41.748868,-87.574874
2,41.777792,-87.604524
2,41.897043,-87.617415
1,41.736407,-87.644108
2,41.918327,-87.648937
1,41.936499,-87.649457
1,41.918059,-87.648917
1,41.885635,-87.625002
3,41.707622,-87.60355
3,41.707622,-87.60355
1,41.876264,-87.620651
3,41.747376,-87.579589
1,41.871657,-87.624011
1,41.936229,-87.649494
1,41.745126,-87.721586
2,41.87679,-87.647689
3,41.746236,-87.652211
1,41.89646,-87.667445
1,41.897041,-87.635867
1,41.85813,-87.647322
1,41.954689,-87.650118
1,41.744679,-87.721571
1,41.87652,-87.647747
2,41.745827,-87.659849
2,41.87159,-87.624335
2,41.876789,-87.647813
1,41.871486,-87.627226
5,41.897341,-87.632927
1,41.897341,-87.632927
2,41.897171,-87.637346
2,41.897252,-87.626015
1,41.876208,-87.620609
1,41.73625,-87.644562
1,41.907568,-87.648974
1,41.745596,-87.604893
2,41.746075,-87.565956
2,41.707356,-87.603349
3,41.707356,-87.603349
1,41.883277,-87.648207
2,41.745834,-87.631562
1,41.918043,-87.64937
1,41.743684,-87.702392
1,41.743341,-87.702026
3,41.744271,-87.635735
3,41.743396,-87.70568
2,41.918041,-87.649434
1,41.918041,-87.649434
2,41.95258,-87.65011
1,41.95258,-87.65011
1,41.936224,-87.649807
1,41.743336,-87.702362
1,41.744746,-87.605231
2,41.952133,-87.833817
2,41.951268,-87.650291
4,41.932801,-87.650337
2,41.932801,-87.650337
1,41.742384,-87.702301
1,41.743616,-87.61457
1,41.741957,-87.721842
1,41.74281,-87.663395
2,41.893449,-87.649011
1,41.895651,-87.649196
1,41.741801,-87.702352
1,41.958299,-87.650739
2,41.932557,-87.650366
4,41.932557,-87.650366
1,41.743661,-87.66915
1,41.741382,-87.702345
1,41.918052,-87.649904
2,41.918052,-87.649904
2,41.883029,-87.648706
1,41.941901,-87.650719
1,41.941901,-87.650719
2,41.936489,-87.650083
1,41.886613,-87.648868
2,41.772583,-87.646054
2,41.772583,-87.646054
1,41.961933,-87.651371
2,41.897932,-87.62705
1,41.94005,-87.650982
1,41.741957,-87.604839
2,41.741759,-87.640437
1,41.871346,-87.623968
1,41.980799,-87.836924
1,41.879061,-87.648713
1,41.741209,-87.604778
4,41.741876,-87.565914
2,41.965322,-87.651082
1,41.741897,-87.543162
2,41.918296,-87.650081
1,41.882972,-87.626025
1,41.8829,-87.636666
1,41.880843,-87.632132
2,41.793282,-87.60455
2,41.793282,-87.60455
1,41.72951,-87.603739
1,41.876166,-87.620642
4,41.870735,-87.676515
1,41.954671,-87.650985
1,41.969334,-87.651382
1,41.740433,-87.585849
1,41.740086,-87.604743
1,41.78068,-87.642609
1,41.871243,-87.623965
2,41.948925,-87.650677
1,41.7381,-87.721721
1,41.940046,-87.651207
2,41.738727,-87.668172
1,41.739533,-87.604728
1,41.737389,-87.721334
1,41.739462,-87.580794
3,41.941622,-87.651445
2,41.739059,-87.620862
1,41.739236,-87.605081
1,41.739287,-87.585091
3,41.897825,-87.631435
2,41.898178,-87.631465
1,41.898521,-87.629884
1,41.898376,-87.634449
1,41.738409,-87.604822
3,41.898205,-87.631104
1,41.738473,-87.585851
2,41.941891,-87.651492
1,41.735518,-87.714321
1,41.737417,-87.60503
1,41.736154,-87.702184
3,41.958329,-87.651992
1,41.7367,-87.585815
1,41.98083,-87.846163
1,41.73448,-87.585766
1,41.733537,-87.551513
1,41.733543,-87.551152
3,41.73341,-87.54454
1,41.733044,-87.555652
2,41.732981,-87.551134
2,41.732951,-87.551133
2,41.731285,-87.657881
1,41.731767,-87.604899
2,41.899259,-87.631326
3,41.880862,-87.637167
2,41.880862,-87.637167
1,41.736783,-87.602241
2,41.899215,-87.629906
1,41.870597,-87.617399
1,41.869626,-87.686366
1,41.9874,-87.654803
2,41.9874,-87.654803
1,41.966514,-87.653041
6,41.941823,-87.652164
2,41.990076,-87.654994
4,41.965561,-87.652657
1,41.730316,-87.662888
1,41.731694,-87.551093
1,41.897984,-87.667271
1,41.876068,-87.62055
1,41.876068,-87.62055
1,41.870457,-87.623991
1,41.918046,-87.65108
1,41.903486,-87.651125
1,41.781584,-87.647459
1,41.954372,-87.652344
1,41.897629,-87.696909
1,41.730928,-87.549667
1,41.730835,-87.551431
2,41.729863,-87.60448
2,41.729863,-87.60448
1,41.89767,-87.696916
1,41.89784,-87.686714
2,41.918,-87.651272
2,41.917999,-87.651336
3,41.961673,-87.65264
1,41.961673,-87.65264
1,41.882979,-87.650086
1,41.870126,-87.654342
2,41.870126,-87.654342
1,41.870401,-87.624305
1,41.728271,-87.662673
1,41.729536,-87.576553
1,41.729546,-87.575355
1,41.870406,-87.623944
1,41.729587,-87.552424
1,41.883246,-87.650223
2,41.728831,-87.596335
1,41.729302,-87.551393
2,41.965289,-87.652915
1,41.89838,-87.667195
1,41.898315,-87.677289
1,41.93615,-87.65191
2,41.899633,-87.635915
1,41.96834,-87.65285
2,41.941802,-87.653094
2,41.965557,-87.653035
1,41.727319,-87.604787
1,41.876449,-87.650281
2,41.780589,-87.602198
2,41.725538,-87.681968
1,41.727176,-87.5753
1,41.918259,-87.651861
1,41.725179,-87.67716
2,41.726182,-87.63466
2,41.898215,-87.696613
1,41.91799,-87.651853
2,41.727294,-87.548237
1,41.869997,-87.66182
2,41.965286,-87.653142
3,41.932752,-87.652465
1,41.939757,-87.652658
1,41.899862,-87.634433
2,41.725186,-87.623654
2,41.966252,-87.653506
3,41.899879,-87.634453
1,41.918,-87.652306
2,41.918,-87.652306
1,41.965284,-87.653293
2,41.724234,-87.639453
3,41.89897,-87.667564
2,41.895157,-87.651402
2,41.89899,-87.667564
1,41.655139,-87.597597
1,41.89866,-87.68673
1,41.910721,-87.65196
3,41.883354,-87.624725
2,41.947382,-87.653409
3,41.932788,-87.652901
1,41.870277,-87.62394
2,41.969016,-87.653222
1,41.898893,-87.676946
1,41.925273,-87.652604
2,41.918232,-87.652468
3,41.93975,-87.653225
2,41.936134,-87.652654
1,41.944566,-87.652635
1,41.898947,-87.67731
1,41.883076,-87.624036
1,41.751448,-87.601136
1,41.961937,-87.653478
3,41.921752,-87.652847
12,41.721836,-87.614079
1,41.722484,-87.565738
1,41.72228,-87.584943
1,41.720793,-87.68194
1,41.72062,-87.681859
1,41.720964,-87.643447
1,41.918225,-87.652573
2,41.918225,-87.652573
3,41.932784,-87.653076
2,41.96928,-87.653456
3,41.721004,-87.643031
3,41.917957,-87.652539
7,41.944563,-87.652785
1,41.88319,-87.651358
1,41.898592,-87.69659
1,41.932514,-87.653093
1,41.954629,-87.653304
1,41.965548,-87.653714
2,41.917953,-87.652592
1,41.899047,-87.677313
1,41.935453,-87.652851
2,41.929151,-87.65299
1,41.898948,-87.681904
2,41.925264,-87.653092
2,41.925264,-87.653092
1,41.925264,-87.653092
1,41.933371,-87.652771
1,41.858067,-87.650972
1,41.719095,-87.643393
2,41.721215,-87.647435
3,41.718957,-87.62067
2,41.718957,-87.62067
2,41.854019,-87.650303
1,41.718502,-87.571151
1,41.717018,-87.68176
1,41.870096,-87.623936
1,41.857217,-87.650686
1,41.718353,-87.564459
1,41.655142,-87.597171
1,41.717567,-87.596856
2,41.880865,-87.629531
1,41.900554,-87.624367
2,41.715983,-87.637067
2,41.717059,-87.559986
8,41.717601,-87.531449
2,41.715887,-87.639228
1,41.716172,-87.60435
1,41.71525,-87.681698
2,41.899762,-87.660988
1,41.890815,-87.625482
2,41.888118,-87.624646
1,41.925491,-87.653455
1,41.925491,-87.653455
1,41.713469,-87.681653
