Date,IUCR,Latitude,Longitude
2016-03-06 05:15:00,0486,41.794661907,-87.696269721
2016-03-06 05:00:00,1320,41.874286398,-87.731282959
2016-03-06 04:55:00,1310,41.876924519,-87.738829686
2016-03-06 04:50:00,1310,41.882259032,-87.763674222
2016-03-06 04:45:00,0820,41.951158487,-87.652323897
2016-03-06 04:41:00,0890,41.900505589,-87.699285044
2016-03-06 04:30:00,0890,42.017056516,-87.690198286
2016-03-06 04:30:00,1320,41.967397656,-87.72185043
2016-03-06 04:20:00,2820,41.886275336,-87.765078145
2016-03-06 04:20:00,0810,41.769817715,-87.672445985
2016-03-06 04:20:00,0820,41.803077553,-87.67132676
2016-03-06 04:12:00,1320,41.912129637,-87.756979315
2016-03-06 04:11:00,1310,41.7375811,-87.603634068
2016-03-06 04:10:00,0486,41.87766908,-87.629284766
2016-03-06 04:06:00,0483,41.903935719,-87.6290881
2016-03-06 04:05:00,0820,41.751317548,-87.557735322
2016-03-06 04:05:00,0460,41.973339203,-87.653132052
2016-03-06 04:00:00,0496,41.890044485,-87.756531498
2016-03-06 04:00:00,2250,41.890824988,-87.630183362
2016-03-06 04:00:00,0820,41.897677382,-87.755669427
2016-03-06 03:54:00,1320,41.751151039,-87.575969317
2016-03-06 03:40:00,0486,41.692358646,-87.623096746
2016-03-06 03:35:00,0420,41.93991842,-87.653288878
2016-03-06 03:33:00,1310,41.888701814,-87.647570608
2016-03-06 03:30:00,0870,41.950197458,-87.648999894
2016-03-06 03:30:00,3731,41.71235288,-87.64458446
2016-03-06 03:30:00,0460,41.775403967,-87.795885453
2016-03-06 03:30:00,0460,41.764216705,-87.668658384
2016-03-06 03:30:00,0430,41.90393347,-87.629168941
2016-03-06 03:30:00,1210,41.903113054,-87.643199348
2016-03-06 03:30:00,0486,41.770020864,-87.6913338
2016-03-06 03:30:00,0281,41.858768483,-87.66212614
2016-03-06 03:20:00,1320,41.940071499,-87.833730307
2016-03-06 03:20:00,041A,41.875459773,-87.709975338
2016-03-06 03:18:00,0820,41.893922764,-87.63958134
2016-03-06 03:16:00,0486,41.704229513,-87.56573547
2016-03-06 03:00:00,0910,41.870921398,-87.726486422
2016-03-06 03:00:00,0496,41.893922764,-87.63958134
2016-03-06 03:00:00,0266,41.754811734,-87.667194165
2016-03-06 03:00:00,0486,41.958882901,-87.748282146
2016-03-06 03:00:00,0890,41.90393347,-87.629168941
2016-03-06 03:00:00,0890,41.944953005,-87.649416212
2016-03-06 03:00:00,0910,41.983010955,-87.713436586
2016-03-06 02:56:00,041A,41.869280967,-87.625437332
2016-03-06 02:56:00,0460,41.889179438,-87.633040334
2016-03-06 02:55:00,0460,41.904509387,-87.630003841
2016-03-06 02:52:00,1320,41.912660895,-87.766122705
2016-03-06 02:50:00,0560,41.86514149,-87.730036103
2016-03-06 02:50:00,0486,41.778495502,-87.695813812
2016-03-06 02:45:00,0870,42.018498254,-87.672983233
2016-03-06 02:45:00,0810,41.940071499,-87.833730307
2016-03-06 02:45:00,0486,41.865568567,-87.709300466
2016-03-06 02:44:00,0520,41.775876563,-87.614319517
2016-03-06 02:30:00,2825,42.010052908,-87.684753184
2016-03-06 02:30:00,1320,41.809074153,-87.722404745
2016-03-06 02:30:00,0486,41.775876563,-87.614319517
2016-03-06 02:30:00,0810,41.895942945,-87.746991055
2016-03-06 02:30:00,0910,41.880658831,-87.731336981
2016-03-06 02:28:00,0460,41.921715143,-87.668606344
2016-03-06 02:20:00,0486,41.703206091,-87.649647761
2016-03-06 02:00:00,0810,41.947169937,-87.657692781
2016-03-06 02:00:00,0460,41.931561031,-87.74444156
2016-03-06 02:00:00,0810,41.891023035,-87.619141016
2016-03-06 02:00:00,0820,41.749075927,-87.577155389
2016-03-06 02:00:00,1310,41.79770967,-87.734314345
2016-03-06 02:00:00,1310,41.909933853,-87.767939666
2016-03-06 02:00:00,0486,41.912271433,-87.765611802
2016-03-06 02:00:00,1310,41.749406503,-87.723736721
2016-03-06 02:00:00,0486,42.018606063,-87.675988718
2016-03-06 02:00:00,0880,41.893676531,-87.635628328
2016-03-06 02:00:00,0820,41.91072397,-87.660972253
2016-03-06 01:45:00,0460,41.883401379,-87.627874112
2016-03-06 01:45:00,031A,41.912324467,-87.701177732
2016-03-06 01:40:00,1310,41.879268593,-87.694952704
2016-03-06 01:37:00,1811,42.012818469,-87.664096599
2016-03-06 01:36:00,2250,41.904922274,-87.66892016
2016-03-06 01:30:00,0820,41.843690817,-87.731837782
2016-03-06 01:30:00,0320,41.884494385,-87.626664906
2016-03-06 01:30:00,1811,41.878557275,-87.748435214
2016-03-06 01:21:00,0530,41.841197034,-87.639050211
2016-03-06 01:20:00,0560,41.863655709,-87.732436321
2016-03-06 01:15:00,0530,41.866438916,-87.70234588
2016-03-06 01:15:00,1310,41.732718203,-87.622018492
2016-03-06 01:15:00,1310,41.879268593,-87.694952704
2016-03-06 01:15:00,1811,41.946120225,-87.786267813
2016-03-06 01:10:00,0460,41.77797218,-87.605874726
2016-03-06 01:04:00,3731,41.975657767,-87.784297666
2016-03-06 01:00:00,0498,41.885393253,-87.663547848
2016-03-06 01:00:00,0486,41.658710798,-87.604327498
2016-03-06 01:00:00,0820,41.944392974,-87.741232156
2016-03-06 00:38:00,0486,41.74317925,-87.600148257
2016-03-06 00:35:00,031A,41.877969824,-87.72619208
2016-03-06 00:34:00,1210,41.938531125,-87.663778623
2016-03-06 00:30:00,143A,41.849186622,-87.699013962
2016-03-06 00:30:00,0810,41.967112236,-87.665218683
2016-03-06 00:30:00,0820,41.906848634,-87.631539453
2016-03-06 00:30:00,1310,41.965755808,-87.654790161
2016-03-06 00:30:00,0820,41.881005365,-87.773251308
2016-03-06 00:20:00,1121,41.794088699,-87.631799109
2016-03-06 00:20:00,1305,41.778686977,-87.720922418
2016-03-06 00:11:00,2024,41.866199931,-87.723124109
2016-03-06 00:09:00,1310,41.747359051,-87.588238686
2016-03-06 00:05:00,0486,41.759327879,-87.636946254
2016-03-06 00:02:00,0890,41.903931469,-87.629290187
2016-03-06 00:01:00,0910,41.765393901,-87.58475673
2016-03-06 00:01:00,0820,41.924886197,-87.689085373
2016-03-06 00:01:00,1152,41.919561928,-87.636830856
2016-03-06 00:01:00,0620,41.950041986,-87.797380251
2016-03-06 00:01:00,0910,41.883292687,-87.731741914
2016-03-06 00:01:00,1310,41.931761099,-87.655819443
2016-03-06 00:01:00,1310,42.016479199,-87.682226019
2016-03-06 00:01:00,1320,41.726390276,-87.604573971
2016-03-06 00:00:00,0810,41.861655606,-87.726262003
2016-03-06 00:00:00,1320,41.908394311,-87.697127664
2016-03-06 00:00:00,1305,42.016886342,-87.684341518
2016-03-05 23:50:00,0860,41.947857457,-87.664033932
2016-03-05 23:50:00,1320,41.748986976,-87.563758658
2016-03-05 23:45:00,0486,41.829389915,-87.606892634
2016-03-05 23:45:00,0460,41.798015915,-87.747400466
2016-03-05 23:45:00,0486,41.789397529,-87.665677479
2016-03-05 23:40:00,143A,41.892575593,-87.621683663
2016-03-05 23:30:00,0810,41.904888868,-87.631476426
2016-03-05 23:30:00,0890,41.890053273,-87.628744799
2016-03-05 23:30:00,0910,41.885280845,-87.686545515
2016-03-05 23:30:00,0610,41.889013638,-87.768880735
2016-03-05 23:30:00,1310,41.921443005,-87.736458128
2016-03-05 23:25:00,4625,41.909665161,-87.775282275
2016-03-05 23:16:00,2820,41.7648895,-87.665422123
2016-03-05 23:11:00,0460,41.925789073,-87.64923876
2016-03-05 23:10:00,0486,41.890389558,-87.754210928
2016-03-05 23:10:00,2820,41.7648895,-87.665422123
2016-03-05 23:05:00,0486,41.843016958,-87.61722727
2016-03-05 23:00:00,0810,41.947314554,-87.650133511
2016-03-05 23:00:00,1320,41.729433798,-87.565809169
2016-03-05 23:00:00,0460,41.67371311,-87.626127538
2016-03-05 23:00:00,031A,41.878458449,-87.745204753
2016-03-05 23:00:00,0486,41.67371311,-87.626127538
2016-03-05 23:00:00,0486,41.798402937,-87.696372033
2016-03-05 23:00:00,1310,41.710474226,-87.623585905
2016-03-05 23:00:00,0915,41.771783728,-87.695953594
2016-03-05 23:00:00,141A,41.707154919,-87.624244993
2016-03-05 23:00:00,1305,41.709121141,-87.536488496
2016-03-05 23:00:00,0460,41.841826163,-87.734214995
2016-03-05 23:00:00,5002,41.899841292,-87.748365913
2016-03-05 23:00:00,2820,41.709859133,-87.646559467
2016-03-05 22:55:00,1811,42.014319693,-87.678877346
2016-03-05 22:51:00,1811,42.015211646,-87.670286782
2016-03-05 22:45:00,0530,41.83937283,-87.645099343
2016-03-05 22:45:00,4650,41.735873164,-87.657310618
2016-03-05 22:41:00,0497,41.900994183,-87.753295971
2016-03-05 22:40:00,041A,41.875071613,-87.723032382
2016-03-05 22:40:00,041A,41.858287527,-87.712748436
2016-03-05 22:33:00,0470,41.855143515,-87.713424868
2016-03-05 22:30:00,1365,41.889054749,-87.641900009
2016-03-05 22:30:00,0486,41.76946214,-87.6712216
2016-03-05 22:25:00,0486,41.902961643,-87.665865852
2016-03-05 22:25:00,0486,41.692906132,-87.647263417
2016-03-05 22:23:00,0320,41.670083502,-87.641649599
2016-03-05 22:20:00,1320,41.793035887,-87.692563697
2016-03-05 22:17:00,0860,41.953431188,-87.746872514
2016-03-05 22:15:00,0486,41.951096899,-87.703048262
2016-03-05 22:15:00,1310,41.707154919,-87.624244993
2016-03-05 22:15:00,0486,41.738745772,-87.649772905
2016-03-05 22:13:00,1320,41.946551412,-87.764318944
2016-03-05 22:09:00,041A,41.711330577,-87.623605784
2016-03-05 22:06:00,1811,42.011481949,-87.670700842
2016-03-05 22:04:00,0486,41.697127987,-87.624380779
2016-03-05 22:00:00,0312,41.876764123,-87.701091346
2016-03-05 22:00:00,0820,41.805470526,-87.603810519
2016-03-05 22:00:00,051A,41.849604126,-87.658628684
2016-03-05 22:00:00,1305,41.754832348,-87.7004533
2016-03-05 22:00:00,0890,41.903077492,-87.683673325
2016-03-05 22:00:00,1320,41.737955747,-87.727607936
2016-03-05 22:00:00,0860,41.931582515,-87.742747165
2016-03-05 22:00:00,0810,41.886663543,-87.65787531
2016-03-05 21:56:00,0486,41.749211832,-87.551941268
2016-03-05 21:53:00,502R,41.874749712,-87.715691868
2016-03-05 21:50:00,0860,41.757614433,-87.586115266
2016-03-05 21:50:00,0820,41.890100476,-87.646501595
2016-03-05 21:47:00,2820,41.911124622,-87.637932903
2016-03-05 21:45:00,0460,42.018671226,-87.684547853
2016-03-05 21:45:00,1320,41.878582552,-87.746397018
2016-03-05 21:30:00,1320,41.941838735,-87.686907851
2016-03-05 21:30:00,1310,41.799512934,-87.730692408
2016-03-05 21:30:00,1320,41.724537372,-87.625123558
2016-03-05 21:23:00,0486,41.779150271,-87.615599158
2016-03-05 21:21:00,1811,41.873696636,-87.754824282
2016-03-05 21:20:00,0460,41.938584005,-87.765793802
2016-03-05 21:20:00,1320,41.918580774,-87.715192229
2016-03-05 21:15:00,1811,41.878448534,-87.756778995
2016-03-05 21:15:00,0610,41.883117533,-87.648992735
2016-03-05 21:07:00,0860,41.695982095,-87.596653142
2016-03-05 21:05:00,0486,41.919802633,-87.73764554
2016-03-05 21:02:00,0820,41.951060127,-87.658438398
2016-03-05 21:00:00,2027,41.894141342,-87.719934588
2016-03-05 21:00:00,1320,41.789675,-87.683921221
2016-03-05 21:00:00,0486,41.933571113,-87.796783133
2016-03-05 21:00:00,1320,41.712908508,-87.657276611
2016-03-05 21:00:00,1320,41.702259719,-87.645120628
2016-03-05 21:00:00,0630,41.895833903,-87.648919435
2016-03-05 21:00:00,0920,41.876772861,-87.746156543
2016-03-05 20:59:00,2027,41.746667117,-87.60141679
2016-03-05 20:55:00,1320,41.947986667,-87.800941125
2016-03-05 20:50:00,0460,41.662563726,-87.636606501
2016-03-05 20:49:00,0820,42.011395666,-87.819307649
2016-03-05 20:42:00,4387,41.796819438,-87.659798733
2016-03-05 20:40:00,0486,41.890763481,-87.750553207
2016-03-05 20:30:00,0486,41.860911204,-87.695744714
2016-03-05 20:30:00,1360,41.839566135,-87.654524912
2016-03-05 20:29:00,0486,41.712908508,-87.657276611
2016-03-05 20:28:00,0460,41.708487135,-87.620007718
2016-03-05 20:20:00,0820,41.779655611,-87.651248784
2016-03-05 20:20:00,5131,41.751391355,-87.595184375
2016-03-05 20:18:00,1811,41.751767411,-87.563417608
2016-03-05 20:18:00,1811,41.772972076,-87.644610871
2016-03-05 20:15:00,0890,41.891465732,-87.624153044
2016-03-05 20:13:00,1811,41.82539977,-87.637026874
2016-03-05 20:05:00,2820,41.947884819,-87.798512145
2016-03-05 20:01:00,143A,41.862923774,-87.70891869
2016-03-05 20:01:00,2028,41.88534469,-87.710000447
2016-03-05 20:00:00,0820,41.906513625,-87.661791563
2016-03-05 20:00:00,0910,41.983923908,-87.713784501
2016-03-05 20:00:00,0820,41.806909104,-87.745584516
2016-03-05 20:00:00,0486,41.774411852,-87.790911553
2016-03-05 20:00:00,1780,41.713360588,-87.636933557
2016-03-05 20:00:00,1310,41.759074654,-87.641820016
2016-03-05 20:00:00,0890,41.949837364,-87.658635101
2016-03-05 20:00:00,1320,41.906383988,-87.762078528
2016-03-05 20:00:00,0820,41.880712231,-87.726882186
2016-03-05 20:00:00,0820,41.700285239,-87.563991743
2016-03-05 20:00:00,0820,41.653602942,-87.60206883
2016-03-05 19:59:00,0860,41.779276522,-87.615601416
2016-03-05 19:53:00,502P,41.768505694,-87.585985225
2016-03-05 19:50:00,1320,41.854657822,-87.696874982
2016-03-05 19:50:00,0560,41.717791966,-87.569859606
2016-03-05 19:50:00,0486,41.861846274,-87.711631066
2016-03-05 19:46:00,2025,41.840005636,-87.72565198
2016-03-05 19:45:00,0460,41.94932533,-87.649549603
2016-03-05 19:40:00,0810,41.841350479,-87.626860911
2016-03-05 19:35:00,0560,41.734930888,-87.549985726
2016-03-05 19:35:00,0320,41.895874107,-87.634182962
2016-03-05 19:23:00,2250,41.866098236,-87.730368538
2016-03-05 19:22:00,0497,41.867737038,-87.698379033
2016-03-05 19:20:00,0430,41.652944044,-87.547152446
2016-03-05 19:17:00,5111,41.891591889,-87.765269754
2016-03-05 19:15:00,1310,41.853379997,-87.733255612
2016-03-05 19:10:00,0860,41.900752739,-87.627800699
2016-03-05 19:06:00,1310,41.881098841,-87.692951526
2016-03-05 19:05:00,0560,41.969674249,-87.672619919
2016-03-05 19:05:00,0486,41.806209556,-87.662473296
2016-03-05 19:00:00,0915,41.776874871,-87.705508626
2016-03-05 19:00:00,1320,41.832277692,-87.648569508
2016-03-05 19:00:00,0560,41.933571113,-87.796783133
2016-03-05 19:00:00,0810,41.877726616,-87.629717425
2016-03-05 19:00:00,0420,41.851538253,-87.725362983
2016-03-05 18:56:00,1235,41.769414467,-87.66394187
2016-03-05 18:52:00,0554,41.999947341,-87.667244566
2016-03-05 18:44:00,0486,41.735994703,-87.649098615
2016-03-05 18:40:00,1130,41.879297705,-87.627706271
2016-03-05 18:40:00,0810,41.819013527,-87.703028112
2016-03-05 18:40:00,0460,41.792765594,-87.760360171
2016-03-05 18:31:00,141A,41.712153976,-87.623622364
2016-03-05 18:30:00,1330,41.753682356,-87.653821721
2016-03-05 18:30:00,0520,41.751689457,-87.665903469
2016-03-05 18:30:00,0870,41.841350479,-87.626860911
2016-03-05 18:30:00,0910,41.866992724,-87.73138811
2016-03-05 18:30:00,1320,41.9230228,-87.767170053
2016-03-05 18:30:00,0890,41.914595748,-87.702004029
2016-03-05 18:30:00,2820,41.751689457,-87.665903469
2016-03-05 18:30:00,1811,41.868165405,-87.62743954
2016-03-05 18:30:00,0860,41.903775756,-87.639324074
2016-03-05 18:30:00,0610,41.917078985,-87.733166282
2016-03-05 18:25:00,1310,41.680887379,-87.645666887
2016-03-05 18:25:00,0860,41.903775756,-87.639324074
2016-03-05 18:15:00,0486,41.754875539,-87.55997574
2016-03-05 18:15:00,0860,41.809014313,-87.606554341
2016-03-05 18:15:00,0860,41.852198325,-87.674377204
2016-03-05 18:14:00,051A,41.764632089,-87.628311641
2016-03-05 18:10:00,0545,41.851759001,-87.705690829
2016-03-05 18:07:00,1330,41.786340696,-87.697661133
2016-03-05 18:00:00,051A,41.882466305,-87.730625963
2016-03-05 18:00:00,2820,41.949602267,-87.712797247
2016-03-05 18:00:00,1153,41.885191719,-87.624486846
2016-03-05 18:00:00,0870,41.840106225,-87.724436322
2016-03-05 18:00:00,0910,41.849225403,-87.691177433
2016-03-05 18:00:00,0890,41.976290414,-87.905227221
2016-03-05 18:00:00,051A,41.774344746,-87.603360484
2016-03-05 18:00:00,0560,41.866202226,-87.723039647
2016-03-05 18:00:00,0820,41.823743388,-87.624207463
2016-03-05 18:00:00,1350,41.750940757,-87.625185222
2016-03-05 18:00:00,1320,41.873050979,-87.684333635
2016-03-05 17:57:00,143A,41.890576047,-87.719836482
2016-03-05 17:55:00,2014,41.685314257,-87.623591578
2016-03-05 17:50:00,0860,41.883500187,-87.627876698
2016-03-05 17:40:00,0560,41.91283615,-87.715016201
2016-03-05 17:40:00,0330,41.716976345,-87.65414625
2016-03-05 17:35:00,0560,41.880990522,-87.70463737
2016-03-05 17:30:00,1320,41.891948167,-87.628073894
2016-03-05 17:30:00,0910,41.99518576,-87.662931282
2016-03-05 17:26:00,2028,41.79315689,-87.660918879
2016-03-05 17:20:00,1310,41.998574165,-87.688684775
2016-03-05 17:17:00,5002,41.880820477,-87.747738902
2016-03-05 17:15:00,031A,41.838227796,-87.632282365
2016-03-05 17:15:00,0460,41.722460108,-87.576090212
2016-03-05 17:15:00,0520,41.931803039,-87.726100784
2016-03-05 17:15:00,0860,41.739265865,-87.604893749
2016-03-05 17:12:00,0470,41.75875809,-87.586849691
2016-03-05 17:12:00,2028,41.867099967,-87.723625867
2016-03-05 17:10:00,0530,41.958842964,-87.751764266
2016-03-05 17:04:00,0486,41.766049005,-87.655355415
2016-03-05 17:00:00,0890,41.897651295,-87.696753129
2016-03-05 17:00:00,1320,41.873604937,-87.683780945
2016-03-05 17:00:00,1310,41.882182651,-87.768768266
2016-03-05 17:00:00,1320,41.919307932,-87.689218647
2016-03-05 17:00:00,0610,41.975594996,-87.65639212
2016-03-05 17:00:00,1345,41.878556485,-87.664342629
2016-03-05 17:00:00,0560,41.73388638,-87.606526282
2016-03-05 16:55:00,1150,41.891303157,-87.628055281
2016-03-05 16:52:00,0560,41.896821324,-87.747034443
2016-03-05 16:50:00,0860,41.878567628,-87.627688599
2016-03-05 16:50:00,0610,41.80829571,-87.693343321
2016-03-05 16:47:00,0560,41.910861801,-87.651767806
2016-03-05 16:45:00,0860,41.878567628,-87.627688599
2016-03-05 16:40:00,051A,41.777150794,-87.653222084
2016-03-05 16:36:00,0820,41.742959421,-87.62682291
2016-03-05 16:35:00,2014,41.881242149,-87.73794874
2016-03-05 16:35:00,0460,41.764569155,-87.628341654
2016-03-05 16:30:00,1780,41.963158988,-87.777113761
2016-03-05 16:30:00,0890,41.886815464,-87.628361716
2016-03-05 16:30:00,0320,41.769749009,-87.591088226
2016-03-05 16:25:00,0486,41.845532857,-87.718483321
2016-03-05 16:21:00,0486,41.896061713,-87.712673039
2016-03-05 16:20:00,0890,41.736742624,-87.69365484
2016-03-05 16:15:00,1310,41.759776423,-87.607872562
2016-03-05 16:07:00,0910,41.826502965,-87.608198422
2016-03-05 16:05:00,0460,41.886288459,-87.769969735
2016-03-05 16:05:00,0910,41.782635043,-87.649717601
2016-03-05 16:00:00,0890,41.688370928,-87.633801913
2016-03-05 16:00:00,0820,41.908252493,-87.735071124
2016-03-05 16:00:00,1156,41.911150563,-87.688459348
2016-03-05 16:00:00,0810,41.967792201,-87.657614643
2016-03-05 16:00:00,1320,41.74435904,-87.551410154
2016-03-05 16:00:00,0890,41.754148684,-87.619835859
2016-03-05 16:00:00,0610,41.949539582,-87.65839562
2016-03-05 16:00:00,1320,41.895480474,-87.714298449
2016-03-05 15:59:00,1330,41.909392672,-87.764491092
2016-03-05 15:49:00,1330,41.770969165,-87.586268228
2016-03-05 15:48:00,1821,41.750647756,-87.612490263
2016-03-05 15:45:00,0860,41.895140898,-87.624255632
2016-03-05 15:45:00,051A,41.80884768,-87.664976704
2016-03-05 15:45:00,0486,41.868043424,-87.720940449
2016-03-05 15:45:00,0460,41.691364687,-87.662283944
2016-03-05 15:45:00,0860,41.953436358,-87.746273229
2016-03-05 15:35:00,0486,41.744099458,-87.6693496
2016-03-05 15:35:00,0484,41.849045571,-87.708829783
2016-03-05 15:30:00,041A,41.728602941,-87.656287811
2016-03-05 15:30:00,1130,41.934556014,-87.756538558
2016-03-05 15:30:00,1360,41.767724474,-87.668754141
2016-03-05 15:25:00,143A,41.813178889,-87.70047718
2016-03-05 15:19:00,143A,41.791410186,-87.656019657
2016-03-05 15:05:00,2014,41.877809197,-87.761734553
2016-03-05 15:00:00,0610,41.861834823,-87.723830073
2016-03-05 15:00:00,0810,41.803386183,-87.58819509
2016-03-05 15:00:00,5002,41.704596398,-87.64762621
2016-03-05 15:00:00,0810,41.678892879,-87.662490399
2016-03-05 15:00:00,0820,41.984144072,-87.689462992
2016-03-05 15:00:00,1310,41.938520323,-87.770697414
2016-03-05 15:00:00,0890,41.891303157,-87.628055281
2016-03-05 15:00:00,1150,41.86492285,-87.620958798
2016-03-05 15:00:00,0860,41.953399738,-87.748777127
2016-03-05 15:00:00,0620,41.993388727,-87.658318789
2016-03-05 15:00:00,0890,41.758739878,-87.589118634
2016-03-05 14:52:00,0860,41.742710224,-87.634088181
2016-03-05 14:50:00,0560,41.935508033,-87.773682488
2016-03-05 14:50:00,0860,41.773320568,-87.587465382
2016-03-05 14:45:00,0560,41.760062371,-87.592050199
2016-03-05 14:45:00,1150,41.890455604,-87.6241128
2016-03-05 14:45:00,0460,41.77256989,-87.725046152
2016-03-05 14:45:00,0890,41.890455604,-87.6241128
2016-03-05 14:32:00,1210,41.891404632,-87.625369395
2016-03-05 14:30:00,0890,41.869742115,-87.62412152
2016-03-05 14:30:00,0560,41.777061759,-87.770153114
2016-03-05 14:29:00,0484,41.794674648,-87.623541505
2016-03-05 14:15:00,0330,41.870824614,-87.718608161
2016-03-05 14:15:00,0486,41.803510757,-87.740598134
2016-03-05 14:10:00,0460,41.880715605,-87.726481891
2016-03-05 14:10:00,143A,41.752571189,-87.56624456
2016-03-05 14:08:00,0860,41.965943826,-87.657821704
